Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2016-07-21,160.45,744.43,55.8,41.07,99.43,120.61,36.71,125.15,29.93,74.34,30.58,23.4
2016-07-22,162.07,744.86,56.57,41.08,98.66,121.0,36.74,125.03,30.49,74.92,30.71,23.77
2016-07-25,162.65,739.61,56.73,41.16,97.34,121.63,36.78,124.89,30.68,76.3,30.79,24.06
2016-07-26,162.12,735.59,56.76,40.94,96.67,121.22,36.83,125.15,31.4,76.22,30.88,24.22
2016-07-27,161.83,736.67,56.19,40.93,102.95,123.34,36.85,124.77,31.31,75.25,30.76,22.57
2016-07-28,161.37,752.61,56.21,41.19,104.34,125.0,36.67,124.46,31.17,74.79,30.52,22.62
2016-07-29,160.62,758.81,56.68,41.04,104.21,123.94,36.89,125.23,31.16,75.33,30.53,22.69
2016-08-01,161.45,767.74,56.58,41.15,106.05,124.31,37.31,125.4,31.25,75.51,30.73,22.6
2016-08-02,160.58,760.58,56.58,40.71,104.48,123.09,36.39,124.85,30.79,73.89,30.62,22.23
2016-08-03,160.67,754.64,56.97,40.71,105.79,122.51,35.29,123.9,30.95,74.1,30.72,22.6
2016-08-04,161.55,760.77,57.39,40.9,105.87,124.36,35.15,123.86,31.06,74.14,30.8,22.55
2016-08-05,163.5,765.98,57.96,41.13,107.48,125.15,35.44,124.24,31.39,74.94,31.04,23.05
2016-08-08,162.04,766.56,58.06,41.16,108.37,125.26,34.93,123.65,31.15,75.0,31.01,23.19
2016-08-09,161.77,768.31,58.2,41.1,108.81,125.06,35.08,123.43,31.11,72.61,30.94,23.08
2016-08-10,162.08,768.56,58.02,41.09,108.0,124.88,35.13,123.36,31.12,73.05,30.85,23.01
2016-08-11,163.53,771.24,58.3,41.28,107.93,124.9,35.15,123.77,31.2,74.01,30.95,23.3
2016-08-12,161.95,772.56,57.94,41.09,108.18,124.88,34.98,123.22,30.89,75.81,30.87,23.27
2016-08-15,161.88,768.49,58.12,41.39,109.48,123.9,35.11,122.31,31.05,75.53,31.19,23.97
2016-08-16,160.7,764.04,57.44,41.32,109.38,123.3,34.79,120.33,30.83,75.48,31.12,23.36
2016-08-17,160.44,764.63,57.56,41.21,109.22,124.37,35.14,121.31,30.61,70.63,30.72,23.11
2016-08-18,161.36,764.46,57.6,41.14,109.08,123.91,35.19,120.72,30.52,70.3,30.48,23.11
2016-08-19,160.04,757.31,57.62,41.32,109.36,123.56,34.98,119.92,30.63,70.12,30.52,23.37
2016-08-22,160.0,759.48,57.67,41.22,108.51,124.15,34.84,119.13,30.62,70.39,30.63,23.27
2016-08-23,160.26,762.45,57.89,41.5,108.85,124.37,35.09,119.44,30.67,71.05,30.98,23.45
2016-08-24,159.05,757.25,57.95,41.07,108.03,123.48,34.82,118.71,31.25,71.73,31.06,23.37
2016-08-25,158.63,759.22,58.17,41.1,107.57,123.89,34.77,118.57,31.34,70.81,31.29,23.4
2016-08-26,158.32,769.0,58.03,41.26,106.94,124.96,34.82,119.04,31.31,70.35,31.35,23.28
2016-08-29,159.72,771.29,58.1,41.31,106.82,126.54,35.11,119.92,31.4,71.05,31.58,23.18
2016-08-30,159.4,767.58,57.89,41.31,106.0,125.84,34.88,119.47,31.77,70.39,31.54,23.23
2016-08-31,158.88,769.16,57.46,41.22,106.1,126.12,34.8,119.34,32.16,70.19,31.44,23.08
2016-09-01,159.54,770.62,57.59,41.16,106.73,126.17,34.68,119.08,32.13,70.58,31.58,23.31
2016-09-02,159.55,772.44,57.67,41.25,107.73,126.51,34.77,119.32,32.28,70.81,31.83,23.41
2016-09-06,160.35,788.87,57.61,41.25,107.7,129.73,34.77,119.75,32.41,70.1,31.87,23.44
2016-09-07,161.64,784.48,57.66,41.25,108.36,131.05,34.84,119.61,32.51,70.3,31.79,23.41
2016-09-08,159.0,784.06,57.43,40.72,105.52,130.27,34.72,119.47,32.7,69.46,31.47,23.48
2016-09-09,155.69,760.14,56.21,40.03,103.13,127.1,34.1,118.23,31.89,69.0,30.85,23.16
2016-09-12,158.29,771.49,57.05,40.68,105.44,128.69,34.65,119.16,32.49,69.3,31.44,23.39
2016-09-13,155.81,761.01,56.53,40.18,107.95,127.21,34.04,117.61,31.91,68.94,31.06,22.61
2016-09-14,154.05,761.09,56.26,40.25,111.77,127.77,33.94,117.86,31.8,68.2,31.0,22.66
2016-09-15,155.66,769.69,57.19,40.86,115.57,128.35,34.14,118.63,31.98,69.21,31.31,23.01
2016-09-16,153.84,778.52,57.25,38.92,114.92,129.07,33.94,118.25,31.77,69.23,30.84,22.47
2016-09-19,154.87,775.1,56.93,39.23,113.58,128.65,33.65,117.66,31.57,68.89,31.02,22.75
2016-09-20,154.45,780.22,56.81,39.07,113.57,128.64,33.81,117.95,31.36,68.62,31.1,22.45
2016-09-21,155.53,789.74,57.76,39.51,113.55,129.94,34.28,118.91,31.97,69.47,31.36,23.63
2016-09-22,156.11,804.7,57.82,39.51,114.62,130.08,34.15,119.46,32.28,68.56,31.66,23.86
2016-09-23,154.98,805.75,57.43,39.23,112.71,127.96,34.26,118.81,32.07,68.77,31.34,23.79
2016-09-26,153.98,799.16,56.9,39.03,112.88,127.31,33.64,117.78,31.67,67.22,31.07,23.66
2016-09-27,156.77,816.11,57.95,39.3,113.09,128.69,33.83,119.22,31.94,68.29,31.48,24.04
2016-09-28,158.29,828.72,58.03,39.44,113.95,129.23,33.99,119.39,31.85,67.82,31.5,23.93
2016-09-29,158.11,829.05,57.4,39.12,112.18,128.09,33.32,117.27,32.3,67.72,31.39,23.71
2016-09-30,158.85,837.31,57.6,39.28,113.05,128.27,33.87,118.13,32.9,68.68,31.72,24.06
2016-10-03,157.61,836.74,57.42,38.99,112.52,128.77,33.68,118.81,32.55,68.68,31.5,24.07
2016-10-04,156.46,834.03,57.24,38.87,113.0,128.19,33.72,118.82,32.56,68.65,31.35,24.25
2016-10-05,157.08,844.36,57.64,39.15,113.05,128.47,33.9,119.18,32.15,67.74,31.59,24.84
2016-10-06,156.88,841.66,57.74,38.87,113.89,128.74,33.65,118.75,32.13,68.41,31.48,24.52
2016-10-07,155.67,839.43,57.8,38.71,114.06,128.99,33.56,119.24,31.62,69.04,31.47,24.81
2016-10-10,157.02,841.71,58.04,38.62,116.05,130.24,33.61,119.8,31.95,68.86,31.47,24.57
2016-10-11,154.79,831.0,57.19,38.01,116.3,128.88,33.13,117.64,31.46,68.39,31.04,23.94
2016-10-12,154.29,834.09,57.11,38.05,117.34,129.05,33.07,117.97,31.5,67.86,30.34,23.48
2016-10-13,153.72,829.28,56.92,38.03,116.98,127.82,32.76,118.26,31.51,67.89,30.17,23.21
2016-10-14,154.45,822.96,57.42,38.41,117.63,127.88,32.66,117.56,31.89,68.11,30.18,22.75
2016-10-17,154.77,812.95,57.22,38.29,117.55,127.54,32.5,118.49,31.81,67.24,30.22,22.43
2016-10-18,150.72,817.65,57.66,38.42,117.47,128.57,32.69,115.41,31.64,67.36,30.44,22.85
2016-10-19,151.26,817.69,57.53,38.35,117.12,130.11,32.6,114.59,32.52,67.53,30.35,22.95
2016-10-20,151.52,810.32,57.25,38.09,117.06,130.0,32.54,114.87,29.02,67.71,30.16,22.75
2016-10-21,149.63,818.99,59.66,37.93,116.6,132.07,32.18,113.44,29.06,68.23,30.15,23.13
2016-10-24,150.57,838.09,61.0,38.27,117.65,133.28,32.13,113.61,29.22,68.26,30.46,23.66
2016-10-25,150.88,835.18,60.99,38.36,118.25,132.29,32.28,113.96,29.05,67.95,30.34,23.72
2016-10-26,151.81,822.59,60.63,38.31,115.59,131.04,32.4,114.56,28.82,68.59,30.55,26.15
2016-10-27,153.35,818.36,60.1,38.22,114.48,129.69,32.48,115.7,28.81,67.62,30.38,26.19
2016-10-28,152.61,776.32,59.87,38.17,113.72,131.29,31.93,115.33,28.6,68.83,30.59,26.2
2016-10-31,153.69,789.82,59.92,38.42,113.54,130.99,31.71,115.99,28.51,68.73,30.68,26.34
2016-11-01,152.79,785.41,59.8,38.46,111.49,129.5,31.07,115.34,28.38,67.78,30.48,25.85
2016-11-02,151.95,765.56,59.43,38.03,111.59,127.17,30.63,114.86,28.26,68.26,30.39,25.15
2016-11-03,152.37,767.03,59.21,38.31,109.83,120.0,29.89,115.03,28.06,66.67,30.32,24.91
2016-11-04,152.43,755.05,58.71,38.28,108.84,120.75,30.0,115.11,27.95,66.53,30.19,24.9
2016-11-07,155.72,784.93,60.42,39.09,110.41,122.15,30.38,116.66,28.24,67.53,30.94,25.49
2016-11-08,155.17,787.75,60.47,39.13,111.06,124.22,30.0,117.05,28.03,67.05,31.0,25.49
2016-11-09,154.81,771.88,60.17,39.55,110.88,123.18,32.12,120.31,28.29,68.81,31.36,25.28
2016-11-10,160.22,742.38,58.7,39.58,107.79,120.8,33.49,119.54,28.16,70.54,31.0,25.19
2016-11-11,161.27,739.01,59.02,39.45,108.43,119.02,32.59,118.47,28.64,71.35,31.36,25.41
2016-11-14,158.21,719.07,58.12,39.3,105.71,115.08,32.38,116.6,27.89,72.17,31.37,25.96
2016-11-15,158.67,743.24,58.87,39.17,107.11,117.2,32.23,116.32,28.49,71.44,31.7,26.1
2016-11-16,159.29,746.49,59.65,39.7,109.99,116.34,31.96,116.36,28.33,76.03,31.57,26.24
2016-11-17,159.8,756.4,60.64,40.25,109.95,117.79,31.73,116.57,28.87,76.13,30.05,26.24
2016-11-18,160.39,760.16,60.35,39.86,110.06,117.02,31.48,115.36,28.69,76.19,30.18,26.35
2016-11-21,162.77,780.0,60.86,39.89,111.73,121.77,31.57,115.0,29.0,76.51,30.05,26.36
2016-11-22,162.67,785.33,61.12,40.09,111.8,121.47,31.33,112.74,29.06,77.87,29.89,26.34
2016-11-23,161.98,780.12,60.4,40.1,111.23,120.84,31.42,113.07,28.9,78.48,29.71,26.39
2016-11-25,163.14,780.37,60.53,40.27,111.79,120.38,31.69,114.13,28.95,78.61,30.09,26.51
2016-11-28,164.52,766.77,60.61,40.3,111.57,120.41,31.54,113.13,28.57,77.72,29.92,26.48
2016-11-29,163.53,762.52,61.09,40.55,111.46,120.87,31.92,112.48,28.51,78.41,29.83,26.78
2016-11-30,162.22,750.57,60.26,40.19,110.52,118.42,32.14,111.3,27.81,77.24,29.82,27.54
2016-12-01,159.82,743.65,59.2,38.7,109.49,115.1,31.46,111.38,27.39,77.82,29.45,26.98
2016-12-02,160.02,740.34,59.25,38.5,109.9,115.4,31.63,111.96,28.42,77.94,29.25,26.83
2016-12-05,159.84,759.36,60.22,38.97,109.11,117.43,31.59,111.94,28.35,76.98,29.53,26.93
2016-12-06,160.35,764.72,59.95,39.47,109.95,117.31,31.56,112.06,28.21,76.77,29.33,26.93
2016-12-07,164.79,770.42,61.37,40.32,111.03,117.95,31.19,111.1,28.91,76.97,29.95,27.75
2016-12-08,165.36,767.33,61.01,40.35,112.12,118.91,30.94,110.99,29.42,77.84,29.95,28.66
2016-12-09,166.52,768.66,61.97,40.52,113.95,119.68,31.7,112.26,29.97,77.39,30.06,28.46
2016-12-12,165.5,760.12,62.17,40.51,113.3,117.77,32.4,115.36,30.21,76.74,30.17,28.01
2016-12-13,168.29,774.34,62.98,40.76,115.19,120.31,32.83,115.89,29.82,77.67,30.59,28.61
2016-12-14,168.51,768.82,62.68,40.88,115.19,120.21,32.82,114.99,29.82,77.19,30.46,28.36
2016-12-15,168.02,761.0,62.58,40.86,115.82,120.57,32.75,115.89,29.73,76.98,30.63,28.57
2016-12-16,166.73,757.77,62.3,39.1,115.97,119.87,32.84,115.88,29.61,76.75,30.59,28.33
2016-12-19,166.68,766.0,63.62,38.9,116.64,119.24,32.83,116.02,29.38,77.04,30.75,28.54
2016-12-20,167.6,771.22,63.54,39.0,116.95,119.09,32.85,115.66,29.26,77.65,30.56,28.5
2016-12-21,167.33,770.6,63.54,38.83,117.06,119.04,32.4,115.31,29.36,77.13,30.42,28.46
2016-12-22,167.06,766.34,63.55,38.96,116.29,117.4,32.34,115.44,29.54,73.74,30.46,28.26
2016-12-23,166.71,760.59,63.24,38.78,116.52,117.27,32.48,115.96,29.79,73.5,30.53,28.46
2016-12-27,167.14,771.4,63.28,38.82,117.26,118.01,32.53,115.91,30.24,73.7,30.68,28.68
2016-12-28,166.19,772.13,62.99,38.68,116.76,116.92,32.35,115.1,30.01,72.83,30.42,28.43
2016-12-29,166.6,765.15,62.9,38.69,116.73,116.35,32.49,115.49,29.98,72.62,30.46,28.37
2016-12-30,165.99,749.87,62.14,38.45,115.82,115.05,32.48,115.21,29.69,72.23,30.22,28.26
2017-01-03,167.19,753.67,62.58,38.55,116.15,116.86,33.0,115.84,29.84,72.75,30.54,28.6
2017-01-04,169.26,757.18,62.3,38.74,116.02,118.69,33.29,115.65,29.76,73.81,30.1,28.9
2017-01-05,168.7,780.45,62.3,38.64,116.61,120.67,33.61,116.86,30.01,72.56,30.17,28.84
2017-01-06,169.53,795.99,62.84,38.45,117.91,123.41,33.48,116.3,31.05,71.44,30.23,28.86
2017-01-09,167.65,796.92,62.64,39.03,118.99,124.9,33.47,116.28,30.75,71.43,30.18,28.39
2017-01-10,165.52,795.9,62.62,38.66,119.11,124.35,33.44,116.16,30.25,71.43,30.38,28.4
2017-01-11,167.75,799.02,63.19,39.11,119.75,126.09,32.83,114.73,30.41,71.61,30.15,27.85
2017-01-12,167.95,813.64,62.61,39.2,119.25,126.62,32.6,114.62,30.35,71.25,30.04,27.8
2017-01-13,167.34,817.14,62.7,39.26,119.04,128.34,32.52,114.6,30.29,70.19,30.07,27.87
2017-01-17,167.89,809.72,62.53,39.1,120.0,127.87,32.06,114.87,30.29,70.94,29.99,27.41
2017-01-18,166.8,807.48,62.5,39.19,119.99,127.92,32.03,114.7,30.39,66.85,30.03,27.34
2017-01-19,166.81,809.04,62.3,39.21,119.78,127.55,31.7,114.2,30.72,65.39,29.98,27.42
2017-01-20,170.55,808.33,62.74,39.87,120.0,127.04,31.77,114.15,30.64,64.1,30.1,27.43
2017-01-23,171.03,817.88,62.96,39.68,120.08,128.93,31.46,113.91,30.27,63.85,30.27,27.5
2017-01-24,175.9,822.44,63.52,40.1,119.97,129.37,31.15,111.76,29.99,64.41,30.6,27.84
2017-01-25,178.29,836.52,63.68,40.15,121.88,131.48,31.29,112.8,30.23,65.0,30.7,28.14
2017-01-26,178.66,839.15,64.27,40.13,121.94,132.78,31.28,111.84,31.74,64.17,30.74,27.72
2017-01-27,177.3,835.77,65.78,40.23,121.95,132.18,31.42,113.38,32.51,63.7,30.98,26.67
2017-01-30,175.8,830.38,65.13,40.23,121.63,130.98,31.31,113.13,32.17,64.12,30.83,26.45
2017-01-31,174.52,823.48,64.65,40.11,121.35,130.32,31.73,113.25,31.83,64.48,30.72,26.78
2017-02-01,174.29,832.35,63.58,39.84,128.75,133.23,31.67,113.23,32.18,63.67,30.5,26.81
2017-02-02,174.58,839.95,63.17,39.98,128.53,130.84,31.73,113.57,31.97,63.68,31.18,27.24
2017-02-03,175.82,810.2,63.68,40.43,129.08,130.98,32.09,113.64,32.07,63.75,31.32,27.35
2017-02-06,175.86,807.64,63.64,40.1,130.29,132.06,32.23,113.4,32.03,63.42,31.3,27.28
2017-02-07,178.46,812.5,63.43,40.07,131.53,131.84,32.08,113.48,32.43,63.57,31.45,27.2
2017-02-08,176.17,819.71,63.34,40.02,132.04,134.2,32.14,113.4,33.25,64.77,31.27,27.24
2017-02-09,177.21,821.36,64.06,40.23,132.42,134.14,32.38,114.08,33.12,66.41,31.5,27.4
2017-02-10,178.68,827.46,64.0,40.79,132.12,134.19,32.35,115.24,33.63,65.73,31.51,27.64
2017-02-13,179.36,836.53,64.72,41.09,133.29,134.05,32.61,115.88,33.79,64.81,31.97,27.93
2017-02-14,180.13,836.39,64.57,41.1,135.02,133.85,32.75,116.36,33.63,65.65,32.31,27.88
2017-02-15,181.68,842.7,64.53,41.41,135.51,133.44,33.51,117.2,34.01,65.75,32.82,27.96
2017-02-16,181.43,844.14,64.52,41.59,135.345,133.84,33.62,118.08,33.54,65.2,33.6,28.09
2017-02-17,180.67,845.07,64.62,42.06,135.72,133.53,33.62,118.86,33.76,65.79,33.74,28.39
2017-02-21,180.26,856.44,64.49,42.27,136.7,133.72,33.62,119.66,33.92,66.21,34.13,28.69
2017-02-22,181.15,855.61,64.36,42.51,137.11,136.12,33.59,119.52,33.82,65.94,34.09,28.53
2017-02-23,181.65,852.19,64.62,42.96,136.53,135.36,34.06,121.7,33.6,64.98,34.04,28.43
2017-02-24,181.35,845.24,64.62,43.17,136.66,135.44,34.26,122.73,34.06,66.51,34.32,28.42
2017-02-27,179.4,848.64,64.23,42.7,136.93,136.41,34.28,122.4,34.28,66.91,34.26,28.33
2017-02-28,179.82,845.04,63.98,42.59,136.99,135.54,34.12,122.21,33.9,58.77,34.18,28.0
2017-03-01,181.95,853.08,64.94,42.92,139.79,137.42,34.42,123.86,34.27,57.83,34.44,28.25
2017-03-02,180.53,848.91,64.01,42.89,138.96,136.76,34.51,123.63,33.91,57.95,34.39,28.26
2017-03-03,180.05,849.88,64.25,42.69,139.78,137.17,34.52,123.79,33.74,57.35,34.29,28.29
2017-03-06,180.47,846.61,64.27,42.57,139.34,137.42,34.35,123.71,33.64,56.1,34.19,28.16
2017-03-07,180.38,846.02,64.4,42.6,139.52,137.3,33.99,123.83,33.47,55.14,34.2,28.15
2017-03-08,179.45,850.5,64.99,42.61,139.0,137.72,33.91,124.1,33.32,55.02,34.02,27.7
2017-03-09,177.18,853.0,64.73,42.44,138.68,138.24,34.05,125.95,33.18,55.2,34.07,27.81
2017-03-10,177.83,852.46,64.93,42.68,139.14,138.79,34.11,126.21,33.13,55.36,34.26,28.01
2017-03-13,176.46,854.59,64.71,42.58,139.2,139.6,34.11,126.68,32.81,55.19,34.1,27.97
2017-03-14,175.72,852.53,64.41,42.79,138.99,139.32,34.22,127.05,32.86,54.75,34.12,28.14
2017-03-15,175.81,852.97,64.75,43.05,140.46,139.72,34.63,128.96,32.89,54.57,34.24,28.3
2017-03-16,177.24,853.42,64.64,45.73,140.69,139.99,34.43,128.46,33.1,54.59,34.23,28.52
2017-03-17,175.65,852.31,64.87,45.66,139.99,139.84,34.32,128.06,33.7,54.29,34.23,28.68
2017-03-20,175.7,856.97,64.93,45.23,141.46,139.94,34.38,128.07,33.81,54.37,34.28,28.18
2017-03-21,173.88,843.2,64.21,44.84,139.84,138.51,34.25,127.25,33.19,53.39,33.88,27.81
2017-03-22,174.78,848.06,65.03,44.79,141.42,139.59,34.47,126.26,33.53,53.58,34.1,28.01
2017-03-23,174.82,847.38,64.87,44.95,140.92,139.53,34.29,125.9,33.52,53.14,33.96,27.84
2017-03-24,173.83,845.61,64.98,44.65,140.64,140.34,34.0,125.48,33.4,53.12,34.08,27.82
2017-03-27,173.77,846.82,65.1,44.84,140.88,140.32,34.18,125.8,33.43,53.33,33.99,27.75
2017-03-28,174.51,856.0,65.29,44.69,143.8,141.76,34.16,125.66,33.53,53.6,34.02,27.79
2017-03-29,173.94,874.32,65.47,44.52,144.12,142.65,34.33,124.92,33.65,55.15,33.74,27.65
2017-03-30,173.86,876.34,65.71,44.68,143.93,142.41,34.35,124.66,33.7,55.25,33.74,27.7
2017-03-31,174.14,886.54,65.86,44.61,143.66,142.05,34.21,124.55,33.57,55.19,33.8,27.83
2017-04-03,174.5,891.51,65.55,44.61,143.7,142.28,34.24,124.69,33.76,54.03,33.58,27.72
2017-04-04,174.52,906.83,65.73,44.59,144.77,141.73,34.34,124.68,34.14,53.43,33.41,27.96
2017-04-05,172.88,909.28,65.56,44.49,144.02,141.85,34.19,124.8,33.81,52.75,33.0,27.82
2017-04-06,172.45,898.28,65.73,44.18,143.66,141.17,34.11,125.05,34.16,53.57,33.08,27.81
2017-04-07,172.14,894.88,65.68,44.29,143.34,140.78,34.1,124.92,33.91,53.24,32.96,27.87
2017-04-10,171.2,907.04,65.53,44.0,143.17,141.04,34.04,124.34,34.06,53.79,33.01,27.88
2017-04-11,170.58,902.36,65.48,44.17,141.63,139.92,33.93,124.22,33.99,53.71,32.92,27.79
2017-04-12,170.66,896.23,65.23,44.18,141.8,139.58,33.92,125.4,34.27,53.4,32.62,27.63
2017-04-13,169.53,884.67,64.95,44.0,141.05,139.39,33.88,124.99,34.33,53.39,32.42,27.56
2017-04-17,171.1,901.99,65.48,44.29,141.83,141.42,34.0,125.72,34.44,53.68,32.61,27.71
2017-04-18,170.05,903.78,65.39,44.52,141.2,140.96,33.84,121.82,34.02,53.6,32.67,27.7
2017-04-19,161.69,899.2,65.04,44.19,140.68,142.27,33.61,121.37,33.855,53.89,32.65,27.73
2017-04-20,162.3,902.06,65.5,44.53,142.44,143.8,33.74,121.87,32.53,54.64,32.83,27.8
2017-04-21,160.38,898.53,66.4,44.43,142.27,143.68,33.64,121.76,32.18,54.78,32.82,27.78
2017-04-24,160.75,907.41,67.53,44.84,143.64,145.47,33.74,122.89,32.05,54.82,33.28,28.27
2017-04-25,160.39,907.62,67.92,44.71,144.54,146.49,33.76,123.43,32.81,55.14,33.42,27.78
2017-04-26,160.06,909.29,67.83,44.69,143.6508,146.56,33.85,123.51,33.01,55.98,33.4,29.46
2017-04-27,160.32,918.76,68.27,44.77,143.79,147.7,33.86,123.74,33.06,56.09,33.75,29.99
2017-04-28,160.29,924.99,68.46,44.96,143.65,150.25,33.92,123.47,33.4,55.85,34.06,30.07
2017-05-01,158.84,948.43,69.41,45.05,146.6,152.46,33.78,123.34,33.31,55.77,33.965,30.6
2017-05-02,159.1,946.68,69.3,45.13,147.51,152.78,33.61,123.7,33.5,56.16,34.23,30.89
2017-05-03,158.63,941.03,69.08,44.89,147.06,151.8,33.47,123.33,33.26,57.34,34.25,30.3
2017-05-04,159.05,937.53,68.81,45.47,146.53,150.85,33.45,123.95,33.51,57.29,34.18,30.5
2017-05-05,155.05,934.15,69.0,45.58,148.96,150.24,33.48,123.51,33.5,57.32,34.39,30.55
2017-05-08,153.03,949.04,68.94,45.56,153.0,151.06,33.45,123.25,33.24,57.3,34.29,30.49
2017-05-09,152.11,952.82,69.04,45.48,153.96,150.48,33.38,123.21,33.72,58.08,33.9,30.68
2017-05-10,151.25,948.95,69.31,45.53,153.26,150.29,33.03,122.81,33.88,58.41,33.74,30.85
2017-05-11,150.65,947.62,68.46,45.16,153.95,150.04,33.04,123.2,34.12,56.06,33.63,30.56
2017-05-12,150.37,961.35,68.38,45.08,156.1,150.33,33.01,123.64,34.07,55.8,33.45,30.59
2017-05-15,151.51,957.97,68.43,45.32,155.7,150.19,33.12,126.99,34.18,55.35,34.23,30.61
2017-05-16,153.68,966.07,69.41,45.29,155.47,149.78,32.6,127.77,34.81,54.53,34.3,30.59
2017-05-17,150.93,944.52,67.48,44.23,150.25,144.85,32.23,126.67,33.58,55.04,33.83,29.76
2017-05-18,150.78,958.49,67.71,44.17,152.54,147.66,32.22,126.97,33.73,55.83,31.38,29.59
2017-05-19,151.98,959.84,67.69,44.31,152.96,148.06,32.46,127.0,33.83,55.99,31.21,29.53
2017-05-22,152.64,970.7,68.45,44.63,153.99,148.24,32.12,127.26,33.86,55.46,31.59,29.63
2017-05-23,152.03,971.54,68.68,44.56,153.8,148.07,32.14,127.52,34.61,54.49,31.76,29.45
2017-05-24,152.51,980.35,68.77,44.83,153.34,150.04,32.05,127.51,34.82,54.13,31.49,29.34
2017-05-25,153.2,993.38,69.62,45.2,153.87,151.96,32.16,127.53,35.22,54.2,31.44,29.44
2017-05-26,152.49,995.78,69.97,45.26,153.61,152.13,32.14,126.92,34.9,54.4,31.5,29.32
2017-05-30,151.73,996.7,70.41,45.42,153.67,152.38,32.13,127.11,34.62,54.94,31.68,29.3
2017-05-31,152.63,994.62,69.84,45.39,152.76,151.46,32.65,128.25,34.3,55.15,31.53,29.33
2017-06-01,152.67,995.95,70.1,45.79,153.18,151.53,32.71,128.78,34.79,55.66,31.82,30.08
2017-06-02,152.05,1006.73,71.76,45.66,155.45,153.61,32.54,130.08,35.32,55.52,31.98,30.03
2017-06-05,152.41,1011.34,72.28,45.92,153.93,153.63,32.35,130.36,35.55,55.63,31.76,30.16
2017-06-06,152.37,1002.97,72.52,45.61,154.45,152.81,32.07,130.83,35.47,54.58,31.56,30.06
2017-06-07,150.98,1010.07,72.39,45.4,155.37,153.12,32.0,130.75,35.77,54.47,31.61,29.19
2017-06-08,152.1,1009.94,71.945,45.42,154.99,154.71,31.75,130.55,36.14,54.63,31.615,29.49
2017-06-09,154.1,978.31,70.32,45.03,148.98,149.63,32.77,131.53,34.94,56.9,31.37,28.61
2017-06-12,155.18,964.83,69.78,44.85,145.32,148.44,32.7,131.82,34.15,57.87,31.245,28.86
2017-06-13,154.25,980.79,70.65,44.98,146.59,150.68,32.58,132.02,34.47,57.38,31.7,29.2
2017-06-14,153.81,976.47,70.27,44.81,145.16,150.25,32.69,132.77,34.5,57.86,31.6,28.71
2017-06-15,154.22,964.17,69.9,44.68,144.29,149.8,32.81,133.04,34.09,55.46,31.5801,28.86
2017-06-16,155.38,987.71,70.0,45.09,142.27,150.64,32.97,134.35,33.96,52.61,31.6201,28.67
2017-06-19,154.84,995.17,70.87,45.73,146.34,152.87,33.22,134.07,34.9,51.71,31.99,29.19
2017-06-20,154.95,992.59,69.91,45.84,145.01,152.25,33.56,134.22,34.93,50.91,31.85,28.77
2017-06-21,153.79,1002.23,70.27,46.33,145.87,153.91,33.88,134.91,34.96,50.52,31.84,28.86
2017-06-22,154.4,1001.3,70.26,50.3,145.63,153.4,34.06,136.05,35.12,50.63,31.85,28.36
2017-06-23,154.11,1003.74,71.21,50.95,146.35,155.07,34.17,136.43,35.58,50.76,32.1,28.29
2017-06-26,155.23,993.98,70.53,50.86,145.82,153.59,34.04,136.34,35.09,51.48,32.24,28.11
2017-06-27,154.75,976.78,69.21,50.75,143.74,150.58,33.77,135.01,34.91,52.07,31.76,27.94
2017-06-28,155.32,990.33,69.8,50.87,145.83,153.24,33.75,133.82,35.31,52.06,32.08,28.17
2017-06-29,154.13,975.93,68.49,50.2,143.68,151.04,33.63,132.64,34.51,52.09,31.41,27.82
2017-06-30,153.83,968.0,68.93,50.14,144.02,150.98,33.59,132.29,34.92,52.29,31.3,27.88
2017-07-03,155.58,953.66,68.17,49.36,143.5,148.43,33.82,132.9,34.6,52.65,31.33,27.74
2017-07-05,153.67,971.4,69.08,49.46,144.09,150.34,33.64,133.64,34.72,52.16,31.11,28.18
2017-07-06,152.36,965.14,68.57,48.85,142.73,148.82,33.22,132.52,34.03,51.44,30.725,27.79
2017-07-07,152.94,978.76,69.46,49.35,144.18,151.44,33.35,132.54,34.23,51.07,30.9,28.45
2017-07-10,153.42,996.47,69.98,49.62,145.06,153.5,33.41,131.55,35.04,50.18,30.98,29.2
2017-07-11,153.19,994.13,69.99,49.88,145.53,155.27,33.17,131.23,35.19,50.41,31.09,29.11
2017-07-12,153.7,1006.51,71.15,50.45,145.74,158.9,33.22,132.23,36.03,50.87,31.16,29.17
2017-07-13,153.63,999.855,71.77,50.35,147.77,159.26,33.28,131.86,36.5,53.31,31.27,29.09
2017-07-14,154.24,1001.81,72.78,50.56,149.04,159.97,33.43,132.6,37.08,53.23,31.42,29.01
2017-07-17,153.01,1010.04,73.35,50.44,149.56,159.73,33.25,132.15,37.05,53.73,31.5,29.13
2017-07-18,154.0,1024.38,73.3,50.45,150.08,162.86,33.36,134.46,36.8,53.73,31.51,28.86
2017-07-19,147.53,1026.87,73.86,51.0,151.02,164.14,33.62,135.21,37.08,54.1,31.9,29.37
2017-07-20,147.66,1028.7,74.24,51.13,150.34,164.53,33.54,136.57,37.18,54.58,31.86,29.22
2017-07-21,147.08,1025.67,73.79,50.8,150.27,164.43,33.48,135.31,36.61,54.84,31.84,29.43
