Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2018-02-28,155.8,1512.0,93.63,50.67,178.05,178.14,36.31,129.87,42.85,75.41,44.78,25.52
2018-03-01,152.79,1465.0,91.84,49.415,172.66,174.41,35.195,126.52,42.05,73.0,43.35,25.09
2018-03-02,151.88,1455.01,90.86,49.155,172.45,172.99,35.4,126.91,42.22,73.3,43.1,25.04
2018-03-05,153.75,1481.0,92.26,49.85,174.52,175.89,35.77,128.18,42.62,73.9475,43.7,25.44
2018-03-06,155.1568,1528.0,92.941,51.22,176.13,179.11,35.75,127.92,42.96,69.94,44.135,25.68
2018-03-07,154.73,1522.51,92.43,51.03,174.27,178.07,35.55,127.27,42.8,70.58,43.8,25.69
2018-03-08,155.07,1545.25,93.765,51.465,175.07,181.45,35.93,129.33,43.41,69.15,43.935,25.76
2018-03-09,157.3,1559.08,95.0,52.2,177.39,183.21,36.53,131.56,43.34,69.33,44.61,26.03
2018-03-12,158.87,1586.7,96.04,52.665,180.21,184.22,36.5,132.32,43.43,69.81,45.4,26.21
2018-03-13,158.81,1578.01,93.97,52.34,179.24,181.11,36.43,133.45,42.685,70.88,44.92,26.3
2018-03-14,157.74,1590.89,93.5,52.18,177.81,181.85,36.18,131.9,42.65,70.38,45.09,26.075
2018-03-15,158.52,1578.11,92.83,52.11,178.0701,182.19,36.35,132.47,42.16,70.28,45.12,26.1
2018-03-16,159.64,1567.5,93.92,52.25,177.62,183.41,36.62,132.1,42.38,70.41,44.97,26.2
2018-03-19,156.45,1525.35,92.11,51.51,173.66,170.06,36.08,129.36,41.72,70.11,43.9,25.075
2018-03-20,155.29,1545.41,93.0,46.43,174.94,161.95,36.115,129.38,41.71,70.51,44.18,25.33
2018-03-21,155.92,1563.17,92.21,47.01,171.26,163.3,36.2,130.66,41.47,70.14,44.1331,25.11
2018-03-22,152.0,1542.4,89.66,45.73,168.6,163.72,35.47,127.1,40.56,68.81,43.02,24.78
2018-03-23,148.541,1495.36,87.08,44.76,164.94,159.02,34.44,124.9,39.7,67.77,42.42,24.12
2018-03-26,150.28,1499.25,90.4,45.385,166.44,149.02,34.32,125.21,39.585,68.65,42.83,24.1
2018-03-27,151.16,1482.32,88.51,45.0,166.92,150.75,34.78,126.39,39.98,68.23,42.24,24.105
