Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2016-12-19,167.26,770.5,63.77,39.19,117.38,120.36,32.97,116.66,29.8,77.64,30.87,28.58
2016-12-20,168.25,774.39,63.8,39.11,117.5,119.77,32.88,116.25,29.6,78.0,30.87,28.8
2016-12-21,167.94,771.22,63.7,39.06,117.4,119.2,32.93,116.2,29.39,77.87,30.69,28.6
2016-12-22,168.23,771.21,64.1,39.24,116.51,118.99,32.43,115.526,29.7,77.0,30.48,28.52
2016-12-23,167.49,766.5,63.54,39.0226,116.52,117.56,32.56,116.32,29.82,74.48,30.6,28.48
2016-12-27,167.98,774.65,64.07,39.04,117.8,118.68,32.72,116.0,30.37,74.23,30.82,28.74
2016-12-28,167.74,780.0,63.4,38.92,118.0166,118.25,32.69,116.16,30.25,73.98,30.77,28.7
2016-12-29,166.99,773.4,63.2,38.84,117.1095,117.531,32.62,115.87,30.21,73.17,30.55,28.58
2016-12-30,166.7,767.3999,62.99,38.8625,117.2,116.83,32.6,115.99,30.38,72.93,30.6,28.45
2017-01-03,167.87,758.7595,62.84,38.69,116.33,117.84,33.0,116.0,30.19,72.89,30.56,28.99
2017-01-04,169.87,759.68,62.75,38.92,116.51,119.66,33.35,116.23,30.01,74.24,30.42,28.98
2017-01-05,169.39,782.3999,62.66,38.95,116.8642,120.95,33.69,116.97,30.08,72.72,30.355,29.1
2017-01-06,169.92,799.44,63.15,38.75,118.16,123.88,33.7,117.0,31.16,72.23,30.35,28.91
2017-01-09,169.8,801.7742,63.08,39.45,119.43,125.43,33.67,116.61,31.03,71.87,30.33,28.7
2017-01-10,168.09,798.0,63.07,39.07,119.38,125.5,33.66,117.0,30.72,72.01,30.55,28.54
2017-01-11,167.76,799.5,63.23,39.13,119.93,126.12,33.54,116.25,30.42,71.93,30.41,27.94
2017-01-12,168.01,814.13,63.4,39.32,119.3,126.73,32.62,114.73,30.8,71.71,30.155,27.94
2017-01-13,168.48,821.65,62.865,39.33,119.62,129.27,32.78,115.02,30.35,71.38,30.22,27.98
2017-01-17,168.18,816.0,62.7,39.28,120.24,128.34,32.38,115.05,30.69,72.08,30.25,27.795
2017-01-18,168.59,811.73,62.7,39.34,120.5,128.43,32.275,115.1,30.48,68.0,30.18,27.65
2017-01-19,167.45,813.51,62.98,39.38,120.09,128.35,32.09,114.9,30.84,66.88,30.19,27.61
2017-01-20,170.64,816.02,62.82,40.035,120.45,128.48,32.12,115.03,30.96,65.41,30.25,27.61
2017-01-23,171.25,818.5,63.1159,40.09,120.81,129.25,31.82,114.77,30.65,64.55,30.3,27.57
2017-01-24,176.0,823.99,63.735,40.2,120.1,129.9,31.46,113.3,30.33,64.42,30.75,27.96
2017-01-25,179.25,837.4183,64.1,40.375,122.1,131.74,31.52,112.8,30.5,65.165,31.05,28.34
2017-01-26,178.88,843.84,64.535,40.25,122.44,133.14,31.47,112.84,32.85,64.9099,30.84,28.3
2017-01-27,179.2,839.7,65.91,40.39,122.35,132.95,31.54,113.5398,32.61,64.77,30.98,27.0368
2017-01-30,177.07,833.5,65.79,40.25,121.63,131.58,31.5,113.6,32.28,64.14,30.995,26.6
2017-01-31,175.58,826.99,65.15,40.25,121.39,130.66,31.93,113.4,32.0,64.5,30.89,26.79
2017-02-01,175.7025,833.78,64.62,40.22,130.49,133.49,31.69,113.32,32.24,64.16,30.847,26.89
2017-02-02,174.97,842.49,63.41,40.0,129.39,135.49,31.73,113.62,32.21,64.17,31.26,27.27
2017-02-03,176.34,818.3,63.7,40.43,129.19,132.85,32.24,113.66,32.2,64.35,31.35,27.46
2017-02-06,175.98,810.72,63.65,40.44,130.5,132.06,32.33,113.59,32.24,63.95,31.305,27.36
2017-02-07,178.62,816.16,63.78,40.3,132.09,133.0,32.35,113.62,32.47,64.16,31.6399,27.24
2017-02-08,177.5,821.479,63.81,40.35,132.22,134.44,32.345,113.69,33.41,64.91,31.55,27.265
2017-02-09,177.8,825.0,64.435,40.45,132.445,134.5,32.54,114.65,33.35,66.535,31.69,27.62
2017-02-10,178.8701,828.0,64.3,40.92,132.94,134.94,32.45,115.99,33.84,66.96,31.63,27.73
2017-02-13,179.9,842.9999,64.86,41.19,133.82,134.6975,32.69,116.12,34.085,65.7,31.995,28.03
2017-02-14,180.13,838.31,64.72,41.17,135.09,134.23,32.77,116.4,33.96,65.66,32.31,27.97
2017-02-15,181.92,842.81,64.57,41.48,136.27,133.7,33.58,117.46,34.15,65.9513,32.84,28.04
2017-02-16,182.79,845.0,65.24,41.735,135.9,133.87,33.885,118.28,34.145,65.85,33.97,28.2
2017-02-17,181.57,847.27,64.69,42.06,135.83,134.0912,33.89,118.9,33.9,65.9,33.77,28.43
2017-02-21,180.79,857.98,64.95,42.38,136.75,133.91,33.8,119.89,34.23,66.39,34.21,28.77
2017-02-22,181.34,858.43,64.39,42.52,137.12,136.79,33.75,119.77,34.14,66.28,34.1485,28.7
2017-02-23,182.5,860.86,64.7285,42.99,137.48,136.12,34.12,121.9,33.93,66.15,34.28,28.72
2017-02-24,181.49,845.81,64.8,43.19,136.66,135.62,34.35,122.74,34.07,66.64,34.32,28.42
2017-02-27,181.25,852.5,64.54,43.26,137.435,137.1846,34.46,122.88,34.305,67.08,34.32,28.51
2017-02-28,180.63,854.09,64.2,42.745,137.435,136.805,34.264,122.65,34.28,59.67,34.2869,28.29
2017-03-01,182.55,854.83,64.99,43.0,140.15,137.48,34.53,124.45,34.43,59.33,34.51,28.365
2017-03-02,181.88,854.82,64.75,42.93,140.2786,137.82,34.75,124.36,34.33,58.52,34.53,28.28
2017-03-03,181.32,851.985,64.28,42.885,139.83,137.33,34.6464,123.93,33.87,58.28,34.44,28.33
2017-03-06,180.99,848.49,64.56,42.735,139.77,137.83,34.47,124.4268,33.76,57.35,34.28,28.25
2017-03-07,181.29,848.46,64.775,42.75,139.98,138.37,34.2,124.46,33.83,56.43,34.25,28.23
2017-03-08,180.95,853.07,65.085,42.79,139.8,137.99,34.1,124.68,33.55,55.55,34.23,28.03
2017-03-09,179.25,856.3999,65.2,42.63,138.79,138.57,34.14,126.21,33.35,55.35,34.11,27.96
2017-03-10,179.49,857.35,65.26,42.69,139.3571,139.49,34.32,126.49,33.46,55.88,34.295,28.09
2017-03-13,178.06,855.69,65.195,42.78,139.43,139.68,34.15,126.95,33.22,55.61,34.33,28.13
2017-03-14,176.82,853.75,64.55,42.84,139.65,139.46,34.33,127.75,32.95,55.37,34.14,28.16
2017-03-15,176.28,854.45,64.92,43.2,140.7501,140.1,34.7099,129.0,33.17,54.71,34.35,28.395
2017-03-16,179.0,855.5,64.76,46.99,141.02,140.25,34.63,128.7,33.2,54.952,34.48,28.56
2017-03-17,176.79,853.83,65.24,45.98,141.0,140.34,34.58,128.94,33.84,54.78,34.38,28.82
2017-03-20,176.18,857.8,65.175,45.95,141.5,140.19,34.4999,128.42,34.03,54.64,34.385,28.4
2017-03-21,176.23,862.795,65.5,45.4,142.8,142.3082,34.61,128.45,33.99,54.46,34.47,28.19
2017-03-22,175.06,849.37,65.14,45.45,141.6,139.79,34.54,127.65,33.67,53.6654,34.2,28.145
2017-03-23,175.67,850.89,65.235,45.06,141.5844,140.39,34.56,127.002,33.78,53.64,34.26,28.18
2017-03-24,175.5,851.8,65.45,45.09,141.74,141.0244,34.27,126.36,33.67,53.345,34.3,28.095
2017-03-27,174.16,850.3,65.22,44.93,141.22,140.65,34.31,126.14,33.49,53.745,34.03,27.82
2017-03-28,175.0,858.46,65.47,45.03,144.04,141.95,34.26,125.78,33.66,53.68,34.21,28.0
2017-03-29,174.49,876.438,65.5,44.73,144.49,142.86,34.45,125.33,33.78,55.58,34.05,27.85
2017-03-30,174.59,877.06,65.98,44.745,144.5,142.95,34.44,125.43,33.795,55.4093,33.9255,27.82
2017-03-31,174.95,890.35,66.19,44.85,144.27,142.63,34.38,124.825,33.95,55.7697,33.88,27.89
2017-04-03,174.87,893.49,65.94,45.05,144.12,142.47,34.35,125.31,33.91,55.23,33.94,27.93
2017-04-04,174.96,908.5384,65.81,44.74,144.89,142.09,34.5,124.765,34.26,53.99,33.42,28.2
2017-04-05,176.33,923.72,66.35,44.97,145.46,143.44,34.52,125.6016,34.735,53.84,33.53,28.21
2017-04-06,173.47,917.1899,66.055,44.53,144.52,142.22,34.35,125.46,34.32,54.13,33.28,28.02
2017-04-07,172.93,900.09,65.96,44.385,144.18,141.55,34.25,125.47,34.22,53.79,33.15,28.06
2017-04-10,172.56,908.51,65.82,44.445,143.8792,141.43,34.215,124.95,34.36,54.34,33.22,28.02
2017-04-11,171.23,911.24,65.61,44.45,143.35,141.0299,34.08,124.79,34.14,53.9,33.08,27.86
2017-04-12,171.2,904.09,65.51,44.41,142.15,140.4,33.99,125.46,34.625,53.53,32.96,27.83
2017-04-13,171.36,894.97,65.86,44.45,142.38,140.58,34.02,125.65,34.7,53.64,32.85,27.845
2017-04-17,171.3,902.38,65.49,44.3551,141.88,141.55,34.05,125.81,34.44,53.68,32.67,27.76
2017-04-18,171.69,909.61,65.71,44.58,142.04,141.905,33.88,123.37,34.37,53.82,32.73,27.89
2017-04-19,162.64,910.5,65.75,44.54,142.0,143.04,33.91,122.28,34.34,54.375,32.89,27.88
2017-04-20,162.4,905.32,65.75,44.63,142.92,144.25,33.87,122.15,33.04,54.88,32.95,28.0
2017-04-21,162.11,903.65,66.7,44.74,142.68,144.17,33.73,122.04,32.69,55.125,32.94,27.945
2017-04-24,161.57,909.99,67.66,44.99,143.95,145.6738,34.03,123.21,32.56,55.29,33.36,28.41
2017-04-25,162.04,909.48,68.04,44.98,144.9,147.15,33.96,123.745,32.83,55.16,33.52,28.415
2017-04-26,161.1,915.749,68.31,45.04,144.6,147.59,34.03,124.26,33.13,56.29,33.63,30.0
2017-04-27,160.48,921.86,68.38,44.94,144.16,147.75,34.02,124.3057,33.12,56.17,34.11,29.99
2017-04-28,160.59,949.59,69.14,44.96,144.3,151.53,33.94,123.9,33.45,56.08,34.075,30.31
2017-05-01,160.42,954.4,69.55,45.18,147.2,152.57,33.99,123.775,33.58,56.0,34.14,30.665
2017-05-02,159.49,950.1,69.71,45.35,148.09,153.44,33.72,123.74,33.545,56.34,34.24,30.96
2017-05-03,159.45,946.0,69.38,45.155,147.49,153.6,33.59,123.7,33.6,57.54,34.335,30.885
2017-05-04,159.14,945.0,69.08,45.78,147.14,151.52,33.59,123.95,33.675,57.68,34.49,30.5998
2017-05-05,155.78,940.79,69.03,45.78,148.98,151.63,33.48,123.8,33.71,57.58,34.4,30.72
2017-05-08,153.47,949.05,69.05,45.705,153.7,151.08,33.62,123.8,33.72,57.55,34.6,30.63
2017-05-09,153.1,957.89,69.28,45.68,154.88,152.59,33.59,123.47,33.87,58.65,34.255,30.74
2017-05-10,152.37,953.7499,69.56,45.56,153.94,150.52,33.12,123.055,34.155,58.485,33.9,30.895
2017-05-11,151.15,950.29,68.73,45.41,154.07,150.65,33.14,123.21,34.165,57.87,33.82,30.86
2017-05-12,151.265,962.79,68.61,45.15,156.42,150.46,33.07,124.1,34.28,56.01,33.62,30.69
2017-05-15,151.83,963.15,68.48,45.36,156.65,151.48,33.18,127.36,34.37,56.14,34.46,30.68
2017-05-16,153.99,970.06,69.44,45.37,156.06,150.21,32.8,128.37,34.87,55.56,34.33,30.68
2017-05-17,154.14,960.3957,69.1,45.09,154.57,148.67,32.57,127.89,34.6,56.97,34.31,30.33
2017-05-18,151.33,962.75,68.13,44.41,153.34,148.15,32.42,127.87,33.91,56.11,31.51,29.89
2017-05-19,152.46,968.92,68.095,44.52,153.98,149.39,32.46,127.39,34.21,56.44,31.78,29.94
2017-05-22,152.84,971.38,68.5,44.65,154.58,148.59,32.5,127.65,34.03,56.07,31.98,29.735
2017-05-23,153.68,975.2,68.75,44.84,154.9,148.81,32.28,128.15,34.86,55.43,31.87,29.88
2017-05-24,152.76,981.0,68.88,44.88,154.17,150.23,32.275,128.0,34.99,54.54,31.94,29.46
2017-05-25,153.73,999.0,69.88,45.3,154.35,152.59,32.2,127.62,35.3,54.56,31.69,29.57
2017-05-26,153.0,998.65,70.22,45.445,154.24,152.25,32.29,127.67,35.26,54.55,31.59,29.56
2017-05-30,152.67,1001.2,70.41,45.46,154.43,152.9,32.31,127.3901,34.83,55.11,31.81,29.425
2017-05-31,152.8,1000.12,70.74,45.55,154.17,153.35,32.79,128.8,34.92,55.3,31.89,29.44
2017-06-01,152.87,998.99,70.61,45.8,153.33,152.29,32.85,128.78,34.89,55.8851,31.82,30.14
2017-06-02,153.2,1008.48,71.86,46.07,155.45,153.63,32.88,130.14,35.44,55.79,32.06,30.23
2017-06-05,152.93,1013.21,72.89,45.995,154.45,154.7088,32.58,130.7,36.02,55.68,32.05,30.2
2017-06-06,152.89,1016.5,72.62,45.84,155.81,154.52,32.365,131.33,35.805,55.27,31.76,30.44
2017-06-07,154.2,1010.25,72.77,45.65,155.98,153.75,32.16,131.48,35.87,54.83,31.72,30.105
2017-06-08,152.82,1013.61,72.52,45.8565,155.54,154.73,32.1,131.4,36.315,55.18,31.81,29.63
2017-06-09,154.265,1012.99,72.08,45.6699,155.19,155.59,32.8,131.7,36.5,57.07,31.83,29.6
2017-06-12,157.2,975.95,69.94,44.85,146.09,149.195,33.12,132.04,34.77,58.47,31.64,28.88
2017-06-13,155.48,984.5,70.82,45.235,147.45,151.18,32.78,132.73,34.55,57.84,31.8,29.25
2017-06-14,154.9399,990.34,71.1,45.28,147.5,152.4,32.76,133.56,34.73,57.96,31.97,29.29
2017-06-15,154.69,965.73,70.21,44.815,144.4798,150.0366,33.03,133.35,34.29,57.75,31.64,28.99
2017-06-16,155.42,999.75,70.0252,45.1,144.5,150.83,33.13,134.605,34.32,52.61,31.64,28.95
2017-06-19,155.86,1017.0,70.945,45.75,146.74,153.57,33.25,134.68,34.99,52.91,32.02,29.19
2017-06-20,155.389,1004.88,70.87,46.32,146.87,153.84,33.75,134.755,35.34,51.87,32.16,29.25
2017-06-21,155.79,1002.72,70.62,46.54,146.0693,154.08,34.095,135.11,35.12,51.79,31.87,28.86
2017-06-22,154.99,1006.96,70.59,51.85,146.7,154.55,34.48,137.0,35.285,50.96,32.0,28.9
2017-06-23,154.68,1004.62,71.25,51.835,147.16,155.2,34.22,136.51,35.735,50.92,32.3,28.43
2017-06-26,155.75,1009.8,71.71,51.7,148.28,156.5,34.21,136.899,35.97,51.66,32.5,28.36
2017-06-27,155.34,998.8,70.18,51.45,146.16,153.31,34.13,136.73,35.32,52.34,32.26,28.38
2017-06-28,155.55,990.68,69.841,51.09,146.11,153.47,33.99,136.2,35.33,52.69,32.275,28.31
2017-06-29,155.74,987.56,69.49,50.885,145.13,152.5,33.87,133.7276,35.3,52.63,32.025,28.17
2017-06-30,154.5,983.47,69.38,50.52,144.96,151.92,33.795,133.2,35.07,52.43,31.79,28.04
2017-07-03,156.025,974.49,69.6,50.13,145.3001,152.15,33.97,133.32,35.305,52.88,31.64,28.15
2017-07-05,155.89,975.0,69.44,50.03,144.79,150.85,33.95,134.06,34.86,53.18,31.27,28.24
2017-07-06,153.83,974.4,68.78,49.42,143.5,150.04,33.67,133.97,34.5,52.08,31.02,28.13
2017-07-07,153.49,980.11,69.84,49.44,144.75,151.99,33.36,133.0,34.55,51.73,31.07,28.49
2017-07-10,153.89,999.4392,70.25,49.83,145.95,153.98,33.53,132.87,35.14,51.17,31.09,29.28
2017-07-11,153.65,995.99,70.68,49.89,145.85,155.4225,33.47,131.79,35.45,50.775,31.12,29.27
2017-07-12,154.24,1008.55,71.28,50.48,146.18,159.16,33.53,132.89,36.2,51.16,31.44,29.36
2017-07-13,154.19,1006.88,72.0399,50.675,148.49,159.78,33.34,132.22,37.13,53.71,31.28,29.3
2017-07-14,154.615,1004.45,73.27,50.65,149.33,160.32,33.55,133.0,37.2,53.54,31.45,29.135
2017-07-17,153.88,1014.75,73.45,50.58,150.9,160.78,33.47,132.93,37.17,54.17,31.635,29.16
2017-07-18,154.29,1026.03,73.39,50.7,150.13,163.73,33.39,134.95,36.94,53.97,31.51,29.11
2017-07-19,150.25,1031.59,74.04,51.1,151.42,165.7,33.69,135.41,37.26,54.205,32.05,29.45
2017-07-20,148.83,1034.97,74.3,51.26,151.74,165.0,33.7,137.08,37.48,54.93,32.05,29.48
2017-07-21,147.87,1026.1,74.29,51.15,150.44,165.05,33.58,136.27,36.9,55.01,32.03,29.65
2017-07-24,147.04,1043.01,73.75,50.9,152.44,166.17,33.445,135.16,36.73,54.86,31.925,29.57
2017-07-25,147.49,1043.33,74.31,51.23,153.84,165.54,33.48,133.8499,36.485,55.56,32.25,30.29
2017-07-26,146.46,1053.2,74.38,51.19,153.93,166.01,33.1,132.24,37.07,55.16,32.225,29.06
2017-07-27,145.395,1083.31,74.42,51.36,153.99,175.49,33.0,131.15,37.265,56.06,31.7502,28.19
2017-07-28,145.04,1032.85,73.31,50.49,150.23,173.43,33.17,131.99,36.21,56.36,31.6,27.88
2017-07-31,144.93,1019.05,73.44,50.5,150.33,172.72,33.39,133.58,36.13,56.75,31.59,28.025
2017-08-01,145.67,1006.4,73.42,50.22,150.22,170.47,33.3,133.35,36.02,56.88,31.66,28.29
2017-08-02,145.29,1003.21,72.56,50.31,159.75,170.55,32.92,132.5,35.95,57.12,31.57,28.41
2017-08-03,145.34,999.5,72.44,50.41,157.21,169.7,33.81,133.4,35.98,57.38,31.72,28.46
2017-08-04,145.39,991.672,73.04,50.21,157.4,170.06,34.0,134.01,35.86,57.65,31.91,28.46
2017-08-07,145.09,,72.9,50.09,,172.06,33.59,133.48,36.15,57.97,31.8799,28.35
2017-08-08,142.76,996.28,73.13,49.825,161.83,173.05,33.46,132.8,36.64,59.21,32.0,28.47
2017-08-09,142.03,988.0,72.51,49.39,161.27,171.45,33.46,133.41,36.225,58.58,31.675,28.45
2017-08-10,142.42,979.86,72.19,48.96,160.0,170.59,33.55,133.8501,35.9845,57.32,31.56,28.32
2017-08-11,142.59,970.39,72.7,48.435,158.5728,168.82,33.565,134.49,35.32,55.92,31.545,27.73
2017-08-14,142.76,985.5,73.72,48.96,160.21,171.08,33.365,134.37,35.45,56.0466,31.89,27.96
2017-08-15,143.34,991.74,73.59,49.06,162.195,171.5,33.53,133.94,35.42,55.78,32.21,28.06
2017-08-16,142.91,986.4605,74.1,49.315,162.51,171.38,33.49,134.97,35.48,57.0,32.4652,27.78
2017-08-17,142.89,977.84,73.87,49.31,160.71,169.86,33.45,134.74,35.5,57.055,31.77,27.72
2017-08-18,141.15,965.43,72.84,48.88,159.5,168.67,32.97,133.78,35.14,56.36,31.06,27.38
2017-08-21,140.42,961.2,72.48,48.96,157.89,168.0,32.87,133.65,35.13,57.115,30.795,27.23
2017-08-22,141.15,967.93,73.24,49.35,160.0,169.87,33.22,134.79,34.81,56.91,31.33,27.61
2017-08-23,143.05,962.0,73.15,49.43,160.47,169.36,33.39,134.49,34.98,56.89,31.4,27.5
2017-08-24,143.68,959.0,72.86,49.2569,160.74,169.29,33.395,133.08,35.04,57.63,31.4,27.5
2017-08-25,144.19,957.621,73.35,49.44,160.56,168.38,33.62,132.56,35.07,55.4,31.8,27.7866
2017-08-28,144.56,953.0,73.09,49.39,162.0,167.7,33.62,132.12,34.9,54.86,31.66,27.69
2017-08-29,143.425,956.0,73.16,49.57,163.12,168.425,33.55,132.45,35.315,54.86,31.6299,27.445
2017-08-30,143.28,969.41,74.2099,49.95,163.89,170.18,33.48,132.0,35.955,54.84,32.2,27.65
2017-08-31,143.66,981.0,74.96,50.515,164.52,172.145,34.02,132.5,36.32,55.0,32.34,27.78
2017-09-01,144.5,984.5,74.74,50.88,164.94,172.915,34.13,132.65,36.58,56.42,32.345,27.87
2017-09-05,144.3575,976.7699,73.89,51.08,164.25,172.3875,34.165,131.18,36.48,57.41,32.245,27.62
2017-09-06,144.47,971.84,74.04,51.225,162.99,172.48,34.11,131.0,36.98,58.63,31.91,27.56
2017-09-07,144.64,980.59,74.6,51.78,162.24,173.3067,34.13,132.52,38.19,58.86,31.97,27.45
2017-09-08,143.15,979.88,74.44,51.88,161.15,173.49,34.25,132.34,38.3,58.27,31.78,27.04
2017-09-11,145.13,981.94,74.945,52.61,162.05,173.89,34.34,133.34,38.26,57.84,32.3,27.16
2017-09-12,146.37,984.6718,75.24,52.89,163.96,174.0,35.75,133.88,38.3,58.59,32.47,27.62
2017-09-13,146.29,1000.0,75.23,52.98,159.96,173.17,35.43,133.7467,38.5,60.115,32.39,27.61
2017-09-14,146.38,998.56,75.49,53.14,159.4,172.28,35.84,134.47,38.585,59.69,32.22,27.565
2017-09-15,145.17,996.25,75.39,50.7,160.97,172.34,35.72,135.45,38.865,60.085,32.5,27.81
2017-09-18,145.4799,992.7922,75.97,49.06,160.5,172.07,35.55,135.77,38.665,60.44,32.66,27.84
2017-09-19,144.98,978.24,75.71,48.5,159.77,172.56,35.66,135.79,38.75,59.74,32.65,27.81
2017-09-20,145.88,974.81,75.55,48.19,158.26,173.05,36.21,134.29,38.87,59.49,32.75,27.84
2017-09-21,145.8911,971.7,75.24,48.19,155.8,172.27,36.19,133.82,38.67,59.15,32.9,27.82
2017-09-22,145.59,965.61,74.51,48.425,152.27,171.73,36.12,132.39,38.31,59.05,33.53,28.085
2017-09-25,146.03,949.42,74.25,48.54,151.83,169.3,36.03,131.76,38.31,59.29,33.84,28.21
2017-09-26,147.42,948.63,73.81,48.21,153.92,165.5,35.645,131.94,38.19,59.08,34.1,28.09
2017-09-27,146.9,955.3,74.17,48.36,154.7189,168.34,35.525,131.09,38.29,59.01,33.92,28.23
2017-09-28,145.86,959.7,73.97,48.25,154.28,169.0696,35.78,130.27,37.96,59.51,33.46,28.09
2017-09-29,145.69,964.83,74.535,48.75,154.13,171.66,35.7,130.47,38.6,59.57,33.67,27.86
2017-10-02,146.865,967.305,75.01,49.0,154.45,171.87,36.1,131.33,38.78,59.08,33.77,28.39
2017-10-03,147.1999,963.69,74.88,48.96,155.09,170.73,36.2,132.4,39.05,59.24,33.9,28.55
2017-10-04,147.02,967.79,74.72,49.19,153.86,170.67,36.24,133.18,38.83,58.93,33.56,28.765
2017-10-05,147.54,981.51,76.12,49.03,155.44,171.31,36.0,133.31,39.035,58.89,33.67,28.81
2017-10-06,146.85,995.75,76.03,48.7,155.49,172.37,36.14,133.25,39.08,57.66,33.78,28.63
2017-10-09,147.79,998.5,76.55,48.58,156.73,174.88,36.15,133.815,39.265,57.3,33.89,28.36
2017-10-10,148.95,997.95,76.63,48.46,158.0,173.2,36.51,134.13,39.275,57.85,33.91,27.61
2017-10-11,148.47,995.5,76.46,48.47,156.98,172.78,36.48,137.08,38.98,59.67,33.63,27.0
2017-10-12,147.89,1008.44,77.29,48.48,157.37,173.85,36.6,137.52,38.5,60.245,33.46,26.7
2017-10-13,147.85,1007.77,77.87,48.71,157.28,174.65,36.49,137.42,38.53,61.56,33.57,25.92
2017-10-16,147.67,1009.57,77.81,48.91,160.0,175.0,36.48,137.26,38.5,60.75,33.64,26.199
2017-10-17,147.12,1011.47,77.62,49.3,160.87,176.13,36.33,141.12,37.84,60.56,33.67,26.12
2017-10-18,161.23,1022.31,77.85,49.76,160.71,176.74,36.29,141.58,38.22,60.58,33.75,26.24
2017-10-19,160.96,991.05,77.93,49.67,157.08,176.03,36.38,142.98,37.49,60.54,33.89,26.09
2017-10-20,162.48,994.62,78.97,49.79,157.75,175.88,36.42,143.62,37.86,61.8,34.39,26.195
2017-10-23,162.51,986.775,79.34,49.66,157.69,175.34,36.78,144.3523,37.85,63.62,34.68,26.16
2017-10-24,159.7,979.85,79.2,50.14,157.42,173.24,36.53,143.38,37.03,63.24,34.675,26.23
2017-10-25,156.37,984.44,79.1,50.65,157.55,172.25,36.35,143.23,36.92,62.97,34.73,25.1
2017-10-26,155.12,982.9,79.42,50.3,157.8295,172.285,36.215,143.75,37.24,62.67,34.51,24.93
2017-10-27,154.63,1105.58,86.2,50.97,163.6,178.21,35.75,142.7,37.36,61.56,34.62,25.28
2017-10-30,154.59,1122.79,84.325,50.75,168.07,180.69,35.47,141.21,37.13,60.2,34.38,25.23
2017-10-31,154.93,1110.54,84.36,51.28,169.6499,180.8,35.34,140.26,37.68,59.76,34.24,25.175
2017-11-01,154.9,1108.97,83.76,51.17,169.94,182.9,35.73,140.59,38.09,59.42,34.75,25.0
2017-11-02,154.49,1101.94,84.46,50.7,168.5,181.94,35.51,140.29,37.5,59.95,34.64,24.82
2017-11-03,153.47,1112.68,84.54,50.44,174.26,179.86,35.56,140.4,37.545,60.12,34.49,24.68
2017-11-06,151.82,1125.41,84.7,50.55,174.99,180.45,35.61,140.49,37.61,59.4,34.56,24.86
2017-11-07,151.51,1130.6,84.9,50.58,175.25,180.7478,35.42,140.15,37.6,59.11,34.48,24.82
2017-11-09,151.8,1129.62,84.27,50.22,176.095,179.4,35.25,141.41,36.36,60.15,34.32,25.47
2017-11-10,150.89,1131.75,84.095,49.37,175.38,179.0999,35.19,140.13,36.045,61.41,34.09,25.18
2017-11-13,149.0,1139.9,83.94,49.43,174.5,179.04,35.48,140.02,36.1,61.95,34.21,25.5
2017-11-14,148.97,1138.0,84.1,49.33,173.48,178.97,35.7,140.2843,35.79,60.305,34.16,26.67
2017-11-15,148.705,1131.75,83.69,49.075,170.3197,178.57,35.5,139.83,35.47,57.91,34.31,26.91
2017-11-16,149.65,1138.16,83.42,49.62,171.87,179.83,35.58,139.68,35.815,55.32,36.67,26.46
2017-11-17,150.15,1138.8,83.12,49.23,171.39,179.98,35.49,138.86,35.71,58.74,36.32,26.42
2017-11-20,151.95,1133.42,82.59,49.16,170.56,179.5,35.45,138.56,35.97,58.21,36.54,27.09
2017-11-21,152.45,1140.0,83.84,49.1,173.7,181.89,35.73,139.26,36.11,58.07,36.97,27.28
2017-11-22,152.39,1160.27,83.9,48.83,175.0,181.73,35.5,138.38,36.195,57.76,36.715,27.41
2017-11-24,152.2,1186.84,83.43,49.13,175.5,183.15,35.56,138.38,36.11,58.13,36.57,27.44
2017-11-27,152.49,1213.41,83.98,49.22,175.08,183.73,35.65,138.31,36.2,56.39,37.09,27.63
2017-11-28,152.93,1205.34,85.06,49.2,174.87,184.25,35.89,140.53,36.2,56.75,37.8,28.29
2017-11-29,153.61,1194.8,84.9172,48.86,172.92,181.97,36.41,140.63,35.45,61.78,38.025,29.95
2017-11-30,154.41,1178.57,84.52,49.33,172.14,178.275,36.48,140.28,35.19,63.1,37.8,28.73
2017-12-01,155.02,1179.65,84.81,50.0,171.67,177.48,36.5,140.53,35.25,60.47,37.66,29.0
2017-12-04,156.8,1175.2,84.4299,49.82,172.62,176.57,36.62,141.5,36.08,63.03,37.99,28.47
2017-12-05,156.74,1159.27,82.68,48.65,171.52,175.38,36.185,140.81,37.19,62.48,37.82,28.27
2017-12-06,156.22,1155.89,83.14,48.585,170.2047,176.77,35.88,141.96,36.91,62.28,37.72,28.12
2017-12-07,154.45,1163.19,82.8,48.81,170.44,180.39,35.64,141.499,37.15,61.66,37.78,28.47
2017-12-08,155.03,1172.79,84.58,49.69,171.0,182.28,35.77,140.76,37.99,61.83,37.69,28.55
2017-12-11,155.89,1169.9,85.37,50.5,172.89,180.22,36.26,141.17,37.69,62.17,38.04,28.55
2017-12-12,157.85,1173.6,86.05,50.71,172.39,179.18,36.82,143.57,37.49,61.95,38.1,29.565
2017-12-13,156.73,1170.87,86.0,50.51,173.54,179.16,36.8,143.43,37.64,62.83,38.37,29.26
2017-12-14,155.11,1177.93,85.8739,50.4,173.13,180.3601,36.89,143.62,37.77,63.7,38.27,29.1
2017-12-15,153.8,1182.75,87.09,48.48,174.17,180.4934,37.225,143.14,38.42,63.2,38.28,28.98
